dataset,capacity_percent,metric,variant_a,variant_b,mean_delta,median_delta,bootstrap_ci95_low,bootstrap_ci95_high,n_paired_slots,seed
wikipedia_september_2007,5.0,pollution_proxy,full_cap020,precision_only_budget_replay_cap020,7.216479819604764e-05,0.0,-0.00014786242928304077,0.0002916947369963718,78,42
wikipedia_september_2007,5.0,admission_precision,full_cap020,precision_only_budget_replay_cap020,2.4743311524716163e-05,0.0,-4.7144237795535393e-05,0.00012065026852637429,79,42
wikipedia_september_2007,5.0,selected_admissions_per_slot,full_cap020,precision_only_budget_replay_cap020,0.0,0.0,0.0,0.0,80,42
wikipedia_september_2007,5.0,slot_hit_ratio,full_cap020,precision_only_budget_replay_permuted_cap020,0.03333825000000001,0.023160000000000014,0.0266685,0.04094875000000001,80,42
wikipedia_september_2007,5.0,admission_hit_yield,full_cap020,precision_only_budget_replay_permuted_cap020,-2.933527453960682,-0.0619391809493777,-6.391237675165298,-0.4945065027415837,80,42
wikipedia_september_2007,5.0,pollution_proxy,full_cap020,precision_only_budget_replay_permuted_cap020,0.1329100230743386,0.036834205786038465,0.08939565367236585,0.1773133198642497,78,42
wikipedia_september_2007,5.0,admission_precision,full_cap020,precision_only_budget_replay_permuted_cap020,-0.06875299484873947,-0.005758157389635317,-0.11142274858695385,-0.03078539934176522,79,42
wikipedia_september_2007,5.0,selected_admissions_per_slot,full_cap020,precision_only_budget_replay_permuted_cap020,0.0,0.0,-636.4,637.3,80,42
wikipedia_september_2007,5.0,slot_hit_ratio,precision_only_cap020,cap_only_cap020,0.00028937500000000144,0.0005199999999999649,-0.00019974999999999854,0.0007246249999999982,80,42
wikipedia_september_2007,5.0,admission_hit_yield,precision_only_cap020,cap_only_cap020,-0.031857241907827946,-0.0019032407608616936,-0.09906648399860886,0.014245196093525309,80,42
wikipedia_september_2007,5.0,pollution_proxy,precision_only_cap020,cap_only_cap020,0.0047869436697171525,0.001957833036183021,-0.000937492919020381,0.01148730449450892,78,42
wikipedia_september_2007,5.0,admission_precision,precision_only_cap020,cap_only_cap020,-0.00011620106108879804,7.215056792804139e-05,-0.0013169686064210269,0.0009755700225597573,79,42
wikipedia_september_2007,5.0,selected_admissions_per_slot,precision_only_cap020,cap_only_cap020,-21.525,-1.0,-237.9875,246.875,80,42
